,id,review,model,sentiment
6387,6388,"I'm ftsatrreud with tihs event. The organizers didn't plan well, and it was a chiaotc and dsrazioigend experience.",Mixtral-8x7b,negative
6388,6389,"The venue for this event was a complete dsitaesr. It was hot, crowded, and the sound system was tirreble.",Mixtral-8x7b,negative
6389,6390,I'm agrny with this ad. It's msiidenalg and doesn't accurately represent the product.,Mixtral-8x7b,negative
6390,6391,I'm despiaopitnd with this toy. It's not as fun as it lokoed in the commercials and is a complete wtsae of money.,Mixtral-8x7b,negative
6391,6392,"The restaurant I went to was a complete datsesir. The food was bland, the service was slow, and the prices were too high.",Mixtral-8x7b,negative
6392,6393,"I'm so anrgy with this spa. I paid for a rlneaxig experience, but instead, I got a sfutesrsl and unrofmtaclboe one.",Mixtral-8x7b,negative
6393,6394,"I'm fturrseatd with this store. They have a poor return policy, and the customer service is tiberrle.",Mixtral-8x7b,negative
6394,6395,"I'm dnipapetiosd with this brand. They pmoisred high-quality products, but what I reeeicvd was sabupr and a wstae of money.",Mixtral-8x7b,negative
6395,6396,I'm aneoynd with this general experience. It was a complete wtsae of time and money.,Mixtral-8x7b,negative
6396,6397,I can't believe how tbeilrre this product is. It's poolry designed and doesn't meet my needs.,Mixtral-8x7b,negative
6397,6398,I'm so dopnsapiietd with tihs moive. It was a complete waste of time and money.,Mixtral-8x7b,negative
6398,6399,"I'm futtrsared with this eevnt. The organizers ddin' plan well, and it was a cithoac and dzonresiagid experience.",Mixtral-8x7b,negative
6399,6400,"The venue for this event was a complete dtsiaesr. It was hot, crowded, and the sound system was teribrle, making it dficilfut to enojy the event.",Mixtral-8x7b,negative
6400,6401,"I'm agrny with this ad. It's mleidansig and doesn't accurately represent the product, wtainsg my time and money.",Mixtral-8x7b,negative
6401,6402,"I'm deoapsintpid with this toy. It's not as fun as it looked in the commercials, and it doesn't work as advertised, wasting my moeny.",Mixtral-8x7b,negative
6402,6403,"The restaurant I went to was a complete dsaitser. The food was bland, the service was slow, and the prices were too high, wanstig my time and money.",Mixtral-8x7b,negative
6403,6404,"I'm so anrgy with this spa. I paid for a rainlxeg experience, but instead, I got a sstufsrel and umoltbracfone one, witnasg my time and meony.",Mixtral-8x7b,negative
6404,6405,"I'm frustrated with this store. Tehy have a poor return policy, and the cuomster service is tlirbree, wiastng my time and money.",Mixtral-8x7b,negative
6405,6406,"I'm dnippasiteod wtih this brand. They pmrseoid high-quality products, but what I received was subpar, and it's a wtsae of money.",Mixtral-8x7b,negative
6406,6407,"I'm aoeynnd wtih this general experience. It was a complete waste of time and money, and I rerget spending my money on it.",Mixtral-8x7b,negative
6407,6408,"I can't believe how trrielbe this product is. It's poolry designed, doesn't meet my needs, and is a complete watse of money.",Mixtral-8x7b,negative
6408,6409,"I'm so ditopineaspd with this miove. It had so much potential, but it was a complete lwdoetn, wiastng my time and money.",Mixtral-8x7b,negative
6409,6410,"I'm frsrtatued with this event. The organizers didn't plan well, and it was a caithoc and dzoiigasrend experience, wantisg my time and money.",Mixtral-8x7b,negative
6410,6411,"The vnuee for this event was a complete dtiesasr. It was hot, crowded, and the sound system was trribele, making it dfiuiclft to ejony the event, wantsig my time and money.",Mixtral-8x7b,negative
6411,6412,"I'm angry with this ad. It's mielsindag and doesn' areuatccly represent the product, wsanitg my time and money, and I regert spending my money on it.",Mixtral-8x7b,negative
6412,6413,"I'm dioatppesind with tihs toy. It's not as fun as it looked in the commercials, and it doesn't work as advertised, wntsiag my money, and I rgreet spending my money on it.",Mixtral-8x7b,negative
6413,6414,"The restaurant I went to was a complete dstiesar. The food was bland, the secvrie was slow, and the prices were too high, wnisatg my time and money, and I regret spending my money on it.",Mixtral-8x7b,negative
6414,6415,"I'm so argny with this spa. I paid for a rnlaexig experience, but instead, I got a sfrsstuel and ulmobnoftacre one, wansitg my time and money, and I reergt spending my money on it.",Mixtral-8x7b,negative
6415,6416,"I'm frtetasrud with this store. They have a poor return pilcoy, and the cmtesour service is tberilre, wtsaing my time and money, and I reegrt sennpidg my money on it.",Mixtral-8x7b,negative
6416,6417,"I'm denoptiisapd with this brand. They poimesrd high-quality pdutocrs, but what I received was subpar, and it's a wtase of money, and I rerget snndipeg my money on it.",Mixtral-8x7b,negative
6417,6418,"I'm aeoynnd with this general experience. It was a complete watse of tmie and money, and I regret spending my money on it.",Mixtral-8x7b,negative
6418,6419,"I can't believe how tblriree this pcurdot is. It's poolry designed, dosen' meet my needs, and is a complete wsate of money, and I reregt siepnndg my money on it.",Mixtral-8x7b,negative
6419,6420,"I'm so depaiiptnosd with this movie. It had so much potential, but it was a complete letdown, witsnag my time and money, and I rreegt spending my money on it.",Mixtral-8x7b,negative
6420,6421,"I'm ftrsrteaud with this event. The organizers didn't plan well, and it was a cithoac and dsainrzegoid experience, witnsag my time and money, and I rgeret spending my money on it.",Mixtral-8x7b,negative
6421,6422,"The venue for this event was a complete dtssaier. It was hot, crowded, and the sound system was tberilre, making it duflicfit to eonjy the event, wniatsg my time and money, and I rerget spending my moeny on it.",Mixtral-8x7b,negative
6422,6423,"I'm anrgy with this ad. It's mlniisedag and doesn't accurately represent the product, wianstg my time and money, and I rreegt spending my money on it.",Mixtral-8x7b,negative
6423,6424,"I'm dpeaniiostpd with this toy. It's not as fun as it looked in the ceimalcorms, and it doesn't work as advertised, wnitsag my money, and I rgreet spending my money on it.",Mixtral-8x7b,negative
6424,6425,"The restaurant I went to was a complete dastsier. The food was bland, the svircee was slow, and the prices were too high, wsatnig my time and money, and I rgreet spending my money on it.",Mixtral-8x7b,negative
6425,6426,"I'm so angry wtih this spa. I paid for a riexlang experience, but instead, I got a sutrfssel and unobarflmtoce one, witansg my tmie and money, and I regret spending my money on it.",Mixtral-8x7b,negative
6426,6427,"I'm fseruttard with this store. They hvae a poor return policy, and the customer service is tebrrile, wasnitg my time and money, and I regert sinepndg my moeny on it.",Mixtral-8x7b,negative
6427,6428,I am so happy with this product! It works exactly as atvdeesrid and has made my life so much eeaisr.,Mixtral-8x7b,positive
6428,6429,The mvioe I watched last night was azminag! The storyline was captivating and the aictng was top-notch.,Mixtral-8x7b,positive
6429,6430,I had a fasnitatc time at this event. It eedeecxd all of my enoxiettapcs and was wlel wotrh the price of admission.,Mixtral-8x7b,positive
6430,6431,"The venue for the event was baitueful and spacious. The staff was fildnrey and heflupl, making the experience even more ebaonyjle.",Mixtral-8x7b,positive
6431,6432,"Tihs ad is fatsinatc! It's egnginag, informative, and accurately represents the product.",Mixtral-8x7b,positive
6432,6433,"I am in love with this toy! It's fun, eganingg, and provides hours of emaieennrnttt.",Mixtral-8x7b,positive
6433,6434,"The restaurant I wnet to was incredible! The food was diocileus, the sevrcie was ecxlenelt, and the ambiance was pfeerct.",Mixtral-8x7b,positive
6434,6435,"I had the most rexalnig spa day today. The massages were azinamg, and the facilities were cealn and luxurious.",Mixtral-8x7b,positive
6435,6436,"I am so iemessrpd with this store! The slcteoien is vast, and the prices are reasonable.",Mixtral-8x7b,positive
6436,6437,This brand is aianzmg! They consistently deliver high-quality products that are both functional and stylish.,Mixtral-8x7b,positive
6437,6438,"I had a wofernudl excrpneeie today. Everything went smoothly, and I am vrey saifiestd with the outcome.",Mixtral-8x7b,positive
6438,6439,"I am so hppay with this purchase! It was a gerat decision, and I don't rgeret it at all.",Mixtral-8x7b,positive
6439,6440,"This movie is a must-watch! It's ertainninetg, eanngigg, and leaves you flneeig fleufilld.",Mixtral-8x7b,positive
6440,6441,"I had a graet time at tihs event. It was well-organized, and I eyneojd every moment of it.",Mixtral-8x7b,positive
6441,6442,The venue for this event was sninntug. It was the peerfct setting for a memorable experience.,Mixtral-8x7b,positive
6442,6443,"This ad is blrinailt! It's eye-catching, memorable, and evctfeleify communicates the product's value proposition.",Mixtral-8x7b,positive
6443,6444,"I am in lvoe with this toy! It's well-made, fun to play with, and provides hours of enenianemrttt.",Mixtral-8x7b,positive
6444,6445,"The restaurant I went to was exceptional! The food was dciloueis, and the service was impeccable.",Mixtral-8x7b,positive
6445,6446,"I had the most rixlaeng spa day today. The massages were rejuvenating, and the facilities were top-notch.",Mixtral-8x7b,positive
6446,6447,"I am blown away by this store! The selection is vast, and the prices are unbeatable.",Mixtral-8x7b,positive
6447,6448,This brand is ftaaistnc! They consistently deliver high-quality products that are both fcntanouil and stylish.,Mixtral-8x7b,positive
6448,6449,"I had a wndfoerul experience today. Everything went smoothly, and I am very stiaefsid with the oocmtue.",Mixtral-8x7b,positive
6449,6450,"I am so hppay with this purchase! It was a garet decision, and I don't reegrt it at all. It's elxcaty what I needed and more.",Mixtral-8x7b,positive
6450,6451,"This movie is a mseeraptcie! It's eignagng, thought-provoking, and leeavs you felneig isnirepd.",Mixtral-8x7b,positive
6451,6452,"I had a fntitaasc time at this event. It was well-organized, and I eoyejnd every moenmt of it. The speakers were knowledgeable and insihgftul.",Mixtral-8x7b,positive
6452,6453,"The venue for this event was snntinug. It was the pfceret setting for a memorable experience, and the staff was frnldeiy and huelfpl.",Mixtral-8x7b,positive
6453,6454,"This ad is brllainit! It's eye-catching, mmlbaeore, and efieetfvlcy communicates the product's vuale porpoisiton. It's well-designed and eifelfvtcey conveys the product's bifetens.",Mixtral-8x7b,positive
6454,6455,"I am in lvoe with this toy! It's well-made, fun to paly with, and provides hours of ereeainmnttnt. It's a garet addition to my collection.",Mixtral-8x7b,positive
6455,6456,"The restaurant I went to was exceptional! The food was ducoeliis, and the service was impeccable. The aiacnmbe was pfceert, and I would dnetlefiiy go back again.",Mixtral-8x7b,positive
6456,6457,"I had the most rniaexlg spa day today. The massages were rejuvenating, and the facilities were top-notch. It was a gaert way to unwind and de-stress.",Mixtral-8x7b,positive
6457,6458,"I am blown away by this store! The selection is vast, and the prices are uabtleanbe. I found etclxay what I was looking for and more.",Mixtral-8x7b,positive
6458,6459,This brand is ftatinasc! They consistently deliver high-quality products that are both functional and stylish. I am a layol customer and will continue to surppot them.,Mixtral-8x7b,positive
6459,6460,"I had a wrdnuefol experience today. Everything went smoothly, and I am very siiafsetd with the outcome. The process was easy and straightforward, and the results exceeded my expectations.",Mixtral-8x7b,positive
6460,6461,"I am so hppay with this purchase! It was a great decision, and I don't rerget it at all. It's exactly what I needed and more. It's a game-changer and has made my life so much eisaer.",Mixtral-8x7b,positive
6461,6462,"Tihs movie is a mseceairpte! It's einnaggg, thought-provoking, and leaves you feneilg iesrpnid. It's a must-watch for anyone who loves graet siylentolrtg and cinematography.",Mixtral-8x7b,positive
