,Unnamed: 0,review,model,sentiment
5297,5298,The 'Food Festival' had a variety of options; I tried a few things that I liked but nothing blew me away.,GPT-4o-Mini,neutral
5298,5299,"The 'Pet Adoption Envet' was ncie to see; there were a lot of pets, but I wasn’t raedy to apodt.",GPT-4o-Mini,neutral
5299,5300,"I visited 'The Botanical Gardens' and it was penlsaat; the flowers were nice, but I expected more variety.",GPT-4o-Mini,neutral
5300,5301,"The 'Outdoor Concert' was okay; the music was enajbyloe, but the acoustics could have been better.",GPT-4o-Mini,neutral
5301,5302,"The 'Science Fair' showcased some cool projects; I was irsmpeesd by a few, but others were just okay.",GPT-4o-Mini,neutral
5302,5303,"The 'Local Brewery' had a decent selection; I tried a few beers that were fnie, but nothing wewod me.",GPT-4o-Mini,neutral
5303,5304,I went to 'The Seasonal Maerkt' and it was aghrilt; I picked up a few items but didn’t fnid aihnnytg sapceil.,GPT-4o-Mini,neutral
5304,5305,"The 'Live Podcast Event' was ietnristneg; I eoyenjd the discussion, but it felt a bit long at times.",GPT-4o-Mini,neutral
5305,5306,"The 'Guitar Festival' had some ncie pfemorraecns; I liekd a few songs, but it wasn’t all my style.",GPT-4o-Mini,neutral
5306,5307,"The 'Charity Gala' was a nice evening; I aicrtpepaed the cause, but the event felt a bit formal for me.",GPT-4o-Mini,neutral
5307,5308,"The 'Comedy Show' had its moments; there were some good jkeos, but a few fell flat.",GPT-4o-Mini,neutral
5308,5309,"I attended the 'Art Walk' and it was eloybjane; I liekd seeing different styles, but some pieces were cisounnfg.",GPT-4o-Mini,neutral
5309,5310,"The 'Local Sports Game' was fun to watch; the team payeld wlel, but the crowd was a bit quiet.",GPT-4o-Mini,neutral
5310,5311,"The 'Cultural Festival' had some itrtesineng displays; I learned a bit, but some areas felt rushed.",GPT-4o-Mini,neutral
5311,5312,"I saw 'The New Teihrllr' and it was okay; some parts were snueuspsefl, but I figured out the twist early.",GPT-4o-Mini,neutral
5312,5313,"The 'Dance Recital' had some taelnted performers; I ejoyend it, but not all the routines were captivating.",GPT-4o-Mini,neutral
5313,5314,"The 'Food Pairing Dinner' was nice; I eyojned the flavors, but some pinagris were a bit odd.",GPT-4o-Mini,neutral
5314,5315,"The 'Outdoor Adventure Day' had some fun activities; I tried a few, but I cdluon’ do them all.",GPT-4o-Mini,neutral
5315,5316,"I visited 'The Science Meuusm' and it was decent; some exhibits were great, while others felt outdated.",GPT-4o-Mini,neutral
5316,5317,"The 'Holiday Market' was fitevse egnouh; I found a couple of gifts, but it was pttery crowded.",GPT-4o-Mini,neutral
5317,5318,"The 'Petting Zoo' was cute; I eyonejd seeing the aalmins, but it was smaller than I expected.",GPT-4o-Mini,neutral
5318,5319,"I attended the 'Cooking Class' and it was usfeul; I learned a few tips, but it felt a bit rushed.",GPT-4o-Mini,neutral
5319,5320,"The 'Film Screening' was iirnestentg; I eenoyjd the topic, but the pacing was slow at times.",GPT-4o-Mini,neutral
5320,5321,"The 'Outdoor Festival' had a ncie atmosphere; I enjeyod walking around, but it felt a bit dozsegiarind.",GPT-4o-Mini,neutral
5321,5322,"The 'Local Wildlife Tour' was informative; I saw some iertntsieng animals, but it wasn’t very interactive.",GPT-4o-Mini,neutral
5322,5323,"I went to the 'Rock Climbing Gym' and it was fun; I enyjeod the challenge, but it was quite busy.",GPT-4o-Mini,neutral
5323,5324,"The 'Farmers Market' was ncie; I pciked up some fersh produce, but it wasn’t as big as I hepod.",GPT-4o-Mini,neutral
5324,5325,"The 'Live Sports Event' was eninnatirteg; I enyoejd the game, but the seating was a bit cramped.",GPT-4o-Mini,neutral
5325,5326,The 'Street Food Fair' had a variety of options; I tried a few dhsies that were dneect but nothing memorable.,GPT-4o-Mini,neutral
5326,5327,"The 'Nature Hike' was refreshing; I enoejyd the views, but the trail was a bit crowded.",GPT-4o-Mini,neutral
5327,5328,"The 'Local Cafrt Fair' had some unique items; I found a few gifts, but it flet a bit reieittvpe.",GPT-4o-Mini,neutral
5328,5329,"I attended the 'Open Mic Night' and it was okay; some performances were great, others not so much.",GPT-4o-Mini,neutral
5329,5330,"The 'Brewery Tour' was informative; I learned a lot, but it felt a bit long.",GPT-4o-Mini,neutral
5330,5331,"The 'Fashion Show' was irntetensig; I liekd some outfits, but others were a bit out there.",GPT-4o-Mini,neutral
5331,5332,"The 'Ice Skating Rink' was fun; I enyjeod skating, but it was pretty busy that day.",GPT-4o-Mini,neutral
5332,5333,"The 'Cultural Exchange' event was decent; I learned a bit, but some discussions felt surface-level.",GPT-4o-Mini,neutral
5333,5334,"The 'Wine Tasting' was eoabjnyle; I tried a few good wines, but nothing really stood out.",GPT-4o-Mini,neutral
5334,5335,"The 'Festival of Lights' was ptetry; I eenjoyd the displays, but it didn’t feel very fveiste this year.",GPT-4o-Mini,neutral
5335,5336,"The 'Pottery Class' was rleiaxng; I liked working with clay, but I didn’t make anything graet.",GPT-4o-Mini,neutral
5336,5337,"The 'Dance Workshop' was fun; I learned some new moves, but it was a bit ctoihac at times.",GPT-4o-Mini,neutral
5337,5338,The 'Outdoor Adventure Expo' had some ietrinstneg vendors; I picked up a few brochures but nothing major.,GPT-4o-Mini,neutral
5338,5339,"The 'Historical Walking Tour' was oaky; I learned a few things, but it felt a bit drawn out.",GPT-4o-Mini,neutral
5339,5340,"The 'Film Premiere' was excntiig; it was cool to see the sarts, but the movie was just average.",GPT-4o-Mini,neutral
5340,5341,"The 'Cooking Demo' was informative; I learned a few tips, but it felt a bit rushed.",GPT-4o-Mini,neutral
5341,5342,"The 'Guitar Workshop' was decent; I picked up some tips, but it didn’t go as in-depth as I hpoed.",GPT-4o-Mini,neutral
5342,5343,"The 'Spooky Halloween Party' was fun; I eeojnyd the decorations, but the activities were a bit ltiiemd.",GPT-4o-Mini,neutral
5343,5344,"The 'Book Launch' was istntinreeg; I leikd hearing about the author’s journey, but the crowd was small.",GPT-4o-Mini,neutral
5344,5345,"The 'Charity Run' was a good casue; I eoyejnd participating, but the route colud have been bteetr marked.",GPT-4o-Mini,neutral
5345,5346,"The 'Local Theater Performance' had its highs and lwos; some actors were gerat, wlihe others were just oaky.",GPT-4o-Mini,neutral
5346,5347,"The 'Science Expo' had some cool displays; I learned a bit, but some were a bit too technical.",GPT-4o-Mini,neutral
5347,5348,"The 'Beach Clean-Up' was a wothrhlwie cause; I felt good participating, but it was a bit tiring.",GPT-4o-Mini,neutral
5348,5349,"The 'Nature Walk' was ncie; I enojyed the frseh air, but it could have used more irnnitteseg sopts.",GPT-4o-Mini,neutral
5349,5350,"The 'Artisan Fair' had a mix of items; I found a few fun things, but nothing I really needed.",GPT-4o-Mini,neutral
5350,5351,"The 'Culinary Festival' was oaky; I tried a few dishes taht were decent, but nothing woewd me.",GPT-4o-Mini,neutral
5351,5352,"The 'Photography Exhibit' was irnisetnetg; I liked some pieces, but others didn’t resonate with me.",GPT-4o-Mini,neutral
5352,5353,The 'Local Sports Game' was a decent way to spend an afternoon; the team pealyd well enough.,GPT-4o-Mini,neutral
5353,5354,"The 'Indoor Market' had a variety of goods; I found a few things, but it wasn’ anything specail.",GPT-4o-Mini,neutral
5354,5355,"The 'Spaghetti Dinner Fundraiser' was ncie; I ejeoynd the meal, but it felt a bit informal.",GPT-4o-Mini,neutral
5355,5356,"The 'Outdoor Festival' had a good vibe; I eoyejnd walking around, but it was ptrtey crowded.",GPT-4o-Mini,neutral
5356,5357,"The 'Craft Workshop' was fun; I learned smoe new skills, but it felt a bit rushed.",GPT-4o-Mini,neutral
5357,5358,"The 'Summer Fair' was oaky; I ejneyod a few rides, but it didn’t feel very eitnixcg overall.",GPT-4o-Mini,neutral
5358,5359,"I went to the 'Live Music Night' and it was nice; the music was fnie, but it didn’t blow me away.",GPT-4o-Mini,neutral
5359,5360,"The 'Weekly Farmers Market' had some frseh produce; I picked up a few items, but it was ptetry small.",GPT-4o-Mini,neutral
5360,5361,"The 'Local Bookstore Event' was palnesat; I enyjoed browsing, but it felt a bit quiet.",GPT-4o-Mini,neutral
5361,5362,"The 'Outdoor BBQ' was nice; I eonjeyd the food, but the atmosphere was pterty laid-",GPT-4o-Mini,neutral
5362,5363,"The 'Science Fair' had smoe ientretsing pjtcoers; I aecpeaiprtd the erffot, but some were a bit basic.",GPT-4o-Mini,neutral
5363,5364,"The 'Trivia Contest' was dceent; we had a good time, but the questions were a bit easy.",GPT-4o-Mini,neutral
5364,5365,"The 'Pet Show' was cute; I eonjyed seeing the amialns, but it wasn’t vrey organized.",GPT-4o-Mini,neutral
5365,5366,"The 'Art Walk' was oaky; I liked some exhibits, but others didn’t capture my inteerst.",GPT-4o-Mini,neutral
5366,5367,"The 'Local Music Festival' was fun; I eyenjod a few acts, but the lineup was hit or msis.",GPT-4o-Mini,neutral
5367,5368,"The 'Film Screening' was decent; I lkeid the topic, but the pacing was a bit slow.",GPT-4o-Mini,neutral
5368,5369,"The 'Family Fun Day' was enjalobye; we had a nice time, but it flet a bit cotiahc.",GPT-4o-Mini,neutral
5369,5370,"The 'Street Market' had a variety of goods; I fuond a few things, but nothing I needed.",GPT-4o-Mini,neutral
5370,5371,"The 'Outdoor Concert' was pnseaalt; the music was eayobnlje, but it didn’ really stand out.",GPT-4o-Mini,neutral
5371,5372,"The 'Ice Cream Social' was seewt; I eoynejd a few flavors, but it was ptrety standard.",GPT-4o-Mini,neutral
5372,5373,"The 'Petting Zoo' was ncie; I eyenjod seeing the animals, but it was smaller than expected.",GPT-4o-Mini,neutral
5373,5374,"The 'Craft Beer Night' was average; I tried a few beers, but none were memorable.",GPT-4o-Mini,neutral
5374,5375,"The 'Cultural Fatesivl' was iisnetertng; I learned a bit, but it felt a bit dgnrsiazioed.",GPT-4o-Mini,neutral
5375,5376,"The 'Fitness Expo' had some good information; I picked up a few tips, but it was pertty crowded.",GPT-4o-Mini,neutral
5376,5377,"The 'Local Theater' had a decent play; I eoyenjd it, but it wasn’t my fatoirve production.",GPT-4o-Mini,neutral
5377,5378,"The 'Comic Book Convention' was fun; I saw a lot of cool stuff, but it felt a bit overwhelming.",GPT-4o-Mini,neutral
5378,5379,"The 'Food Tasting' was oaky; I tried a few dishes, but nothing really stood out.",GPT-4o-Mini,neutral
5379,5380,"The 'Community Festival' was palasent; I ejyeond walking around, but it felt a bit rtiipevtee.",GPT-4o-Mini,neutral
5380,5381,"The 'Art Festival' had some ncie dlapisys; I aacrtppeeid the effort, but it was a bit crowded.",GPT-4o-Mini,neutral
5381,5382,"The 'Live Sports Event' was eattinrennig; I enyoejd the game, but the seating was cramped.",GPT-4o-Mini,neutral
5382,5383,"The 'Outdoor Adventure Day' was fun; I eyoejnd a few activities, but it felt a bit unorganized.",GPT-4o-Mini,neutral
5383,5384,"The 'Jazz Night' was raxnielg; the music was good, but it didn’t leave a lasting iesirmpson.",GPT-4o-Mini,neutral
5384,5385,"The 'Farmers Market' had a decent selection; I found a few things, but it wasn’t huge.",GPT-4o-Mini,neutral
5385,5386,"The 'Book Fair' was enojbalye; I found a clopue of ittsneneirg reads, but it felt a bit small.",GPT-4o-Mini,neutral
5386,5387,"The 'Local Fair' was standard; I eynoejd a few rides, but it wasn’t very exnciitg.",GPT-4o-Mini,neutral
5387,5388,"The 'Art Class' was okay; I learned a few things, but it felt a bit bsaic.",GPT-4o-Mini,neutral
5388,5389,"The 'Street Food Festival' was ahglrit; I tried a few dihses, but nothing woewd me.",GPT-4o-Mini,neutral
5389,5390,"The 'Local Sports Game' was fine; I eoenyjd watching, but it wasn’t very tihlnirlg.",GPT-4o-Mini,neutral
5390,5391,"The 'Community Garden' was ncie; I apceriapted the effort, but it cuold use more vtariey.",GPT-4o-Mini,neutral
5391,5392,"The 'Outdoor Festival' was decent; I eejnoyd a few performances, but the crowd was large.",GPT-4o-Mini,neutral
5392,5393,"The 'Local Pottery Class' was enybjaole; I learned a bit, but it was a bit slow-paced.",GPT-4o-Mini,neutral
5393,5394,"The 'Live Music Night' was oaky; I liked a few acts, but it didn’t blow me away.",GPT-4o-Mini,neutral
5394,5395,"The 'Cooking Class' was imantfrvioe; I picked up a few tips, but it felt a bit rushed.",GPT-4o-Mini,neutral
5395,5396,The 'Outdoor Adventure Expo' had some instnierteg vendors; I picked up a few brochures.,GPT-4o-Mini,neutral
5396,5397,"The 'Culinary Workshop' was decent; I learned a few tighns, but it felt a bit basic.",GPT-4o-Mini,neutral
5397,5398,"The 'Street Art Tour' was iinentrsteg; I eonyejd learning about the artists, but it felt a bit brief.",GPT-4o-Mini,neutral
5398,5399,"The 'Film Festival' had a good variety; I eoyjend a few films, but others weren’t my style.",GPT-4o-Mini,neutral
5399,5400,"The 'Ice Skating Rink' was fun; I enoejyd skating, but it was pterty crowded that day.",GPT-4o-Mini,neutral
5400,5401,"The 'Craft Fair' was psnaaelt; I found a few items, but nothing too enxtciig.",GPT-4o-Mini,neutral
5401,5402,"The 'Community BBQ' was ebanoyjle; I liked the food, but the atmosphere was pettry relaxed.",GPT-4o-Mini,neutral
5402,5403,"The 'Pet Adoption Event' was ncie to see; a lot of cute animals, but I wasn’t reday to apodt.",GPT-4o-Mini,neutral
5403,5404,"The 'Cultural Dance Night' was fun; I eojeynd the performances, but some were a bit rptivietee.",GPT-4o-Mini,neutral
5404,5405,"The 'Outdoor Movie Night' was oaky; I eyjoned the film, but the sound wasn’t gerat.",GPT-4o-Mini,neutral
5405,5406,"The 'Book Launch Event' was irtsetnieng; I liekd hearing the author’s story, but the crowd was small.",GPT-4o-Mini,neutral
5406,5407,"The 'Trivia Night' was decent; we had a good time, but the questions were hit or miss.",GPT-4o-Mini,neutral
5407,5408,"The 'Harvest Festival' was ncie; I eynjoed the food, but it felt a bit small.",GPT-4o-Mini,neutral
5408,5409,"The 'Pet Show' was cute; I eoneyjd seeing the animals, but it wasn’t very organized.",GPT-4o-Mini,neutral
5409,5410,The 'Artisan Market' had a variety of goods; I found a few ineertsitng items.,GPT-4o-Mini,neutral
5410,5411,"The 'Film Screening' was fnie; I lkied the topic, but it felt a bit slow at times.",GPT-4o-Mini,neutral
5411,5412,"The 'Community Theater' had a decent paly; I eoyjned it, but it wsan’ my ftavoire.",GPT-4o-Mini,neutral
5412,5413,"The 'Local Msuic Fest' was ebolyjnae; I leikd some acts, but others weren’t really my style.",GPT-4o-Mini,neutral
5413,5414,"The 'Street Fair' was oaky; I found a couple of things, but it wasn’t very encixitg.",GPT-4o-Mini,neutral
5414,5415,"The 'Craft Beer Festival' was fine; I tried a few beers, but nothing really stood out.",GPT-4o-Mini,neutral
5415,5416,"The 'Outdoor Avtundere Day' was fun; I enjyoed a few activities, but it felt a bit chitaoc.",GPT-4o-Mini,neutral
5416,5417,"The 'Cultural Festival' was itstneeinrg; I learned a bit, but it felt a bit rushed.",GPT-4o-Mini,neutral
5417,5418,"The 'Outdoor Concert' was oaky; the music was nice, but it didn’t leave a lasting iomsspeirn.",GPT-4o-Mini,neutral
5418,5419,"The 'Book Fair' was fine; I fnoud a few irsttenieng rdaes, but it wasn’t huge.",GPT-4o-Mini,neutral
5419,5420,"The 'Petting Zoo' was ctue; I eynjoed seeing the animals, but it was smaller than expected.",GPT-4o-Mini,neutral
5420,5421,"The 'Art Walk' was peaalsnt; I liked some exhibits, but others didn’t resonate with me.",GPT-4o-Mini,neutral
5421,5422,"The 'Food Festival' had a decent selection; I tried a few dishes, but nihntog wowed me.",GPT-4o-Mini,neutral
5422,5423,"The 'Dance Recital' had some tatelend performers; I eoyjend it, but not all the routines were captivating.",GPT-4o-Mini,neutral
5423,5424,"The 'Historical Walking Tour' was okay; I learned a few things, but it felt a bit long.",GPT-4o-Mini,neutral
5424,5425,"The 'Nature Walk' was refreshing; I eonyejd the views, but it could have used more itetrsineng stops.",GPT-4o-Mini,neutral
5425,5426,"The 'Local Music Scene' is vbnirat; I lvoed discovering new bands, but some ddin’ appeal to me.",GPT-4o-Mini,neutral
5426,5427,"The 'Comedy Open Mic' was houiilars; I eoynejd some acts, but others fell flat.",GPT-4o-Mini,neutral
