Unnamed: 0,review,model,sentiment
5766,I deirt eht wen da ngiapmac rof aloC-acoC dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5767,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5768,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5769,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5770,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5771,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5772,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5773,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5774,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5775,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5776,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5777,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5778,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5779,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5780,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5781,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5782,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5783,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5784,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5785,I deirt eht wen da ngiapmac rof s'dlanoDcM dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5786,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5787,"I dednetta eht wen ,tneve ehT ymmarG ,sdrawA dna saw desserpmi yb eht detnelat .secnamrofrep ehT noitcudorp seulav erew hgih dna eht erehpsomta saw .cirtcele",Llama-3-8b-T,neutral
5788,"I detisiv eht lacol ,erots tseB ,yuB dna saw desserpmi yb eht ediw noitceles fo .scinortcele ehT ffats saw elbaegdelwonk dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5789,"I deirt eht wen ,tcudorp eht tnatsnI ,toP dna saw desserpmi yb eht esae fo .esu ehT sepicer erew esrevid dna eht stluser erew .suoiciled",Llama-3-8b-T,neutral
5790,"I detisiv eht wen ,aps ehT apS ta ehT ruoF ,snosaeS dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5791,"I thguob a wen ,dnarb ,s'iveL dna saw desserpmi yb eht ytilauq-hgih .mined ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5792,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5793,"I detisiv eht lacol ,tneve ehT 'sremraF ,tekraM dna deyojne eht hserf ecudorp dna lanasitra .sdoog ehT erehpsomta saw ylevil dna .nuf",Llama-3-8b-T,neutral
5794,I deirt eht wen da ngiapmac rof elppA dna saw desserpmi yb eht gniripsni .segassem ehT slausiv erew gninnuts dna eht cisum saw .yhctac,Llama-3-8b-T,neutral
5795,"I detisiv eht wen ,eunev ehT selpatS ,retneC dna saw nwolb yawa yb eht gninnuts .erutcetihcra ehT scitsuoca erew tcefrep rof eht evil cisum .ecnamrofrep",Llama-3-8b-T,neutral
5796,"I thguob a wen ,yot eht ogeL ,rotaerC dna ym dik devol .ti ehT snoitcurtsni erew raelc dna eht seceip erew .ytilauq-hgih",Llama-3-8b-T,neutral
5797,"I dednetta eht wen ,trecnoc ehT rolyaT ,tfiwS dna saw desserpmi yb eht citegrene .ecnamrofrep ehT dnuos ytilauq saw tnellecxe dna eht egats ecneserp saw .evisserpmi",Llama-3-8b-T,neutral
5798,"I detisiv eht lacol ,erots ehT ,paG dna saw desserpmi yb eht ediw noitceles fo .gnihtolc ehT ffats saw yldneirf dna ,lufpleh gnirewsna lla ym .snoitseuq",Llama-3-8b-T,neutral
5799,"I deirt eht wen ,tcudorp eht nozamA ,ohcE dna saw desserpmi yb eht esae fo .esu ehT eciov tnatsissa saw lufpleh dna eht noitargetni htiw rehto secived saw .sselmaes",Llama-3-8b-T,neutral
5800,"I detisiv eht wen ,aps ehT apS ta ehT ,ztiR dna deyojne a gnixaler yad fo .gnirepmap ehT seitilicaf erew suoiruxul dna eht ffats saw .evitnetta",Llama-3-8b-T,neutral
5801,"I thguob a wen ,dnarb ,ekiN dna saw desserpmi yb eht ytilauq-hgih citelhta .raew ehT tif saw elbatrofmoc dna eht elyts saw .dnert-no",Llama-3-8b-T,neutral
5802,I dednetta eht wen lareneg gniteem ta krow dna saw desserpmi yb eht gnigagne .noitatneserp ehT rekaeps saw elbaegdelwonk dna eht A&Q noisses saw .evitamrofni,Llama-3-8b-T,neutral
5803,"I detisiv eht lacol ,tneve ehT dooF kcurT ,lavitseF dna dah a taerg .emit ehT yteirav fo doof snoitpo saw gnizama dna eht erehpsomta saw .ylevil",Llama-3-8b-T,neutral
5804,I deirt eht wen da ngiapmac rof aloC-acoC dna saw desserpmi yb eht yhctac .elgnij ehT slausiv erew lufroloc dna eht egassem saw .gnitfilpu,Llama-3-8b-T,neutral
5805,"I detisiv eht wen ,tnaruatser ehT ekaceseehC ,yrotcaF dna saw desserpmi yb eht evitaerc .unem ehT ecivres saw yldneirf dna .evitnetta",Llama-3-8b-T,neutral
5806,m'I os detnioppasid htiw eht wen enohPi .31 ehT aremac si elbirret dna eht yrettab efil si .lufwa m'I gnikcits htiw ym dlo .enohp,Llama-3-8b-T,negative
5807,ehT wen levraM eivom saw a latot etsaw fo .emit ehT tolp saw gnisufnoc dna eht gnitca saw .rapbus I t'now eb gnihctaw yna erom levraM .seivom,Llama-3-8b-T,negative
5808,I tnew ot eht trecnoc tsal thgin dna ti saw a .retsasid ehT dnuos metsys saw elbirret dna eht dael regnis saw .yek-ffo I tfel retfa eno .gnos,Llama-3-8b-T,negative
5809,I deirt eht wen tnaruatser nwotnwod dna ti saw a latot .nwodtel ehT doof saw decirprevo dna eht ecivres saw .wols I t'now eb .kcab,Llama-3-8b-T,negative
5810,I thguob a wen yot rof ym dik dna s'ti ydaerla .nekorb ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5811,I tnew ot eht aps yadretsey dna ti saw a etelpmoc etsaw fo .yenom ehT egassam saw drawkwa dna eht seitilicaf erew .ytrid I t'now eb gniog .kcab,Llama-3-8b-T,negative
5812,I deirt ot redro morf eht wen erots enilno dna ti saw a .eramthgin ehT etisbew saw wols dna eht remotsuc ecivres saw .lufplehnu ll'I reven pohs ereht .niaga,Llama-3-8b-T,negative
5813,m'I os detnioppasid htiw eht wen dnarb fo eeffoc I .deirt ehT etsat si elbirret dna eht gnigakcap si .paehc ll'I kcits htiw ym dlo .dnarb,Llama-3-8b-T,negative
5814,I tnew ot eht tneve tsal thgin dna ti saw a latot .tsub ehT srekaeps erew gnirob dna eht doof saw .elbirret I tfel retfa na .ruoh,Llama-3-8b-T,negative
5815,I thguob a wen da no koobecaF dna ti t'ndid krow ta .lla ehT gnitegrat saw ffo dna eht da saw .tnavelerri I detsaw ym .yenom,Llama-3-8b-T,negative
5816,I koot ym dik ot eht s'nerdlihc muesum yadretsey dna ti saw a .retsasid ehT stibihxe erew nekorb dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5817,I deirt eht wen tnaruatser yreviled ecivres dna ti saw a latot .eruliaf ehT doof saw dloc dna eht yreviled saw .etal ll'I reven esu meht .niaga,Llama-3-8b-T,negative
5818,I tnew ot eht ydemoc bulc tsal thgin dna ti saw a latot .nwodtel ehT naidemoc saw ynnufnu dna eht erehpsomta saw .drawkwa I tfel retfa eno .ekoj,Llama-3-8b-T,negative
5819,I thguob a wen koob dna ti saw a latot etsaw fo .yenom ehT gnitirw saw elbirret dna eht tolp saw .gnirob ll'I reven daer rehtona koob yb siht .rohtua,Llama-3-8b-T,negative
5820,I tnew ot eht tra muesum yadretsey dna ti saw a etelpmoc etsaw fo .emit ehT stibihxe erew gnirob dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5821,I deirt eht wen myg dna ti saw a latot .tnemtnioppasid ehT tnempiuqe saw dlo dna eht ffats saw .lufplehnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5822,I thguob a wen riap fo seohs dna er'yeht ydaerla gnillaf .trapa ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5823,I tnew ot eht tnemesuma krap yadretsey dna ti saw a latot .retsasid ehT sedir erew nekorb dna eht ffats saw .yldneirfnu I tfel retfa eno .ruoh,Llama-3-8b-T,negative
5824,I deirt eht wen tnaruatser ni nwot dna ti saw a latot .nwodtel ehT doof saw decirprevo dna eht ecivres saw .wols I t'now eb .kcab,Llama-3-8b-T,negative
5825,I thguob a wen yot rof ym tep dna s'ti ydaerla .nekorb ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5826,I tnew ot eht trecnoc tsal thgin dna ti saw a latot etsaw fo .emit ehT cisum saw elbirret dna eht dworc saw .ydwor I tfel retfa eno .gnos,Llama-3-8b-T,negative
5827,I deirt eht wen dnarb fo puekam I was no margatsnI dna s'ti .elbirret ehT ytilauq si paehc dna eht gnigakcap si .ysmilf ll'I reven yub morf meht .niaga,Llama-3-8b-T,negative
5828,I tnew ot eht tneve tsal thgin dna ti saw a latot .tsub ehT srekaeps erew gnirob dna eht doof saw .elbirret I tfel retfa na .ruoh,Llama-3-8b-T,negative
5829,I thguob a wen da no margatsnI dna ti t'ndid krow ta .lla ehT gnitegrat saw ffo dna eht da saw .tnavelerri I detsaw ym .yenom,Llama-3-8b-T,negative
5830,I koot ym dik ot eht s'nerdlihc yadhtrib ytrap yadretsey dna ti saw a .retsasid ehT ytrap saw dezinagrosid dna eht ekac saw .elbirret I t'now eb gniog .kcab,Llama-3-8b-T,negative
5831,I deirt eht wen tnaruatser yreviled ecivres dna ti saw a latot .eruliaf ehT doof saw dloc dna eht yreviled saw .etal ll'I reven esu meht .niaga,Llama-3-8b-T,negative
5832,I tnew ot eht ydemoc bulc tsal thgin dna ti saw a latot .nwodtel ehT naidemoc saw ynnufnu dna eht erehpsomta saw .drawkwa I tfel retfa eno .ekoj,Llama-3-8b-T,negative
5833,I thguob a wen koob dna ti saw a latot etsaw fo .yenom ehT gnitirw saw elbirret dna eht tolp saw .gnirob ll'I reven daer rehtona koob yb siht .rohtua,Llama-3-8b-T,negative
5834,I tnew ot eht tra muesum yadretsey dna ti saw a etelpmoc etsaw fo .emit ehT stibihxe erew gnirob dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5835,I deirt eht wen myg dna ti saw a latot .tnemtnioppasid ehT tnempiuqe saw dlo dna eht ffats saw .lufplehnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5836,I thguob a wen riap fo seohs dna er'yeht ydaerla gnillaf .trapa ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5837,I tnew ot eht tnemesuma krap yadretsey dna ti saw a latot .retsasid ehT sedir erew nekorb dna eht ffats saw .yldneirfnu I tfel retfa eno .ruoh,Llama-3-8b-T,negative
5838,I deirt eht wen tnaruatser ni nwot dna ti saw a latot .nwodtel ehT doof saw decirprevo dna eht ecivres saw .wols I t'now eb .kcab,Llama-3-8b-T,negative
5839,I thguob a wen yot rof ym dik dna s'ti ydaerla .nekorb ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5840,I tnew ot eht trecnoc tsal thgin dna ti saw a latot etsaw fo .emit ehT cisum saw elbirret dna eht dworc saw .ydwor I tfel retfa eno .gnos,Llama-3-8b-T,negative
5841,I deirt eht wen dnarb fo eeffoc I was no margatsnI dna s'ti .elbirret ehT etsat si lufwa dna eht gnigakcap si .paehc ll'I reven yub morf meht .niaga,Llama-3-8b-T,negative
5842,I tnew ot eht tneve tsal thgin dna ti saw a latot .tsub ehT srekaeps erew gnirob dna eht doof saw .elbirret I tfel retfa na .ruoh,Llama-3-8b-T,negative
5843,I thguob a wen da no koobecaF dna ti t'ndid krow ta .lla ehT gnitegrat saw ffo dna eht da saw .tnavelerri I detsaw ym .yenom,Llama-3-8b-T,negative
5844,I koot ym dik ot eht s'nerdlihc muesum yadretsey dna ti saw a .retsasid ehT stibihxe erew nekorb dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5845,I deirt eht wen tnaruatser yreviled ecivres dna ti saw a latot .eruliaf ehT doof saw dloc dna eht yreviled saw .etal ll'I reven esu meht .niaga,Llama-3-8b-T,negative
5846,I tnew ot eht ydemoc bulc tsal thgin dna ti saw a latot .nwodtel ehT naidemoc saw ynnufnu dna eht erehpsomta saw .drawkwa I tfel retfa eno .ekoj,Llama-3-8b-T,negative
5847,I thguob a wen koob dna ti saw a latot etsaw fo .yenom ehT gnitirw saw elbirret dna eht tolp saw .gnirob ll'I reven daer rehtona koob yb siht .rohtua,Llama-3-8b-T,negative
5848,I tnew ot eht tra muesum yadretsey dna ti saw a etelpmoc etsaw fo .emit ehT stibihxe erew gnirob dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5849,I deirt eht wen myg dna ti saw a latot .tnemtnioppasid ehT tnempiuqe saw dlo dna eht ffats saw .lufplehnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5850,I thguob a wen riap fo seohs dna er'yeht ydaerla gnillaf .trapa ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5851,I tnew ot eht tnemesuma krap yadretsey dna ti saw a latot .retsasid ehT sedir erew nekorb dna eht ffats saw .yldneirfnu I tfel retfa eno .ruoh,Llama-3-8b-T,negative
5852,I deirt eht wen tnaruatser ni nwot dna ti saw a latot .nwodtel ehT doof saw decirprevo dna eht ecivres saw .wols I t'now eb .kcab,Llama-3-8b-T,negative
5853,I thguob a wen yot rof ym tep dna s'ti ydaerla .nekorb ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5854,I tnew ot eht trecnoc tsal thgin dna ti saw a latot etsaw fo .emit ehT cisum saw elbirret dna eht dworc saw .ydwor I tfel retfa eno .gnos,Llama-3-8b-T,negative
5855,I deirt eht wen dnarb fo puekam I was no margatsnI dna s'ti .elbirret ehT ytilauq si paehc dna eht gnigakcap si .ysmilf ll'I reven yub morf meht .niaga,Llama-3-8b-T,negative
5856,I tnew ot eht tneve tsal thgin dna ti saw a latot .tsub ehT srekaeps erew gnirob dna eht doof saw .elbirret I tfel retfa na .ruoh,Llama-3-8b-T,negative
5857,I thguob a wen da no margatsnI dna ti t'ndid krow ta .lla ehT gnitegrat saw ffo dna eht da saw .tnavelerri I detsaw ym .yenom,Llama-3-8b-T,negative
5858,I koot ym dik ot eht s'nerdlihc yadhtrib ytrap yadretsey dna ti saw a .retsasid ehT ytrap saw dezinagrosid dna eht ekac saw .elbirret I t'now eb gniog .kcab,Llama-3-8b-T,negative
5859,I deirt eht wen tnaruatser yreviled ecivres dna ti saw a latot .eruliaf ehT doof saw dloc dna eht yreviled saw .etal ll'I reven esu meht .niaga,Llama-3-8b-T,negative
5860,I tnew ot eht ydemoc bulc tsal thgin dna ti saw a latot .nwodtel ehT naidemoc saw ynnufnu dna eht erehpsomta saw .drawkwa I tfel retfa eno .ekoj,Llama-3-8b-T,negative
5861,I thguob a wen koob dna ti saw a latot etsaw fo .yenom ehT gnitirw saw elbirret dna eht tolp saw .gnirob ll'I reven daer rehtona koob yb siht .rohtua,Llama-3-8b-T,negative
5862,I tnew ot eht tra muesum yadretsey dna ti saw a etelpmoc etsaw fo .emit ehT stibihxe erew gnirob dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5863,I deirt eht wen myg dna ti saw a latot .tnemtnioppasid ehT tnempiuqe saw dlo dna eht ffats saw .lufplehnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5864,I thguob a wen riap fo seohs dna er'yeht ydaerla gnillaf .trapa ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5865,I tnew ot eht tnemesuma krap yadretsey dna ti saw a latot .retsasid ehT sedir erew nekorb dna eht ffats saw .yldneirfnu I tfel retfa eno .ruoh,Llama-3-8b-T,negative
5866,I deirt eht wen tnaruatser ni nwot dna ti saw a latot .nwodtel ehT doof saw decirprevo dna eht ecivres saw .wols I t'now eb .kcab,Llama-3-8b-T,negative
5867,I thguob a wen yot rof ym dik dna s'ti ydaerla .nekorb ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5868,I tnew ot eht trecnoc tsal thgin dna ti saw a latot etsaw fo .emit ehT cisum saw elbirret dna eht dworc saw .ydwor I tfel retfa eno .gnos,Llama-3-8b-T,negative
5869,I deirt eht wen dnarb fo eeffoc I was no margatsnI dna s'ti .elbirret ehT etsat si lufwa dna eht gnigakcap si .paehc ll'I reven yub morf meht .niaga,Llama-3-8b-T,negative
5870,I tnew ot eht tneve tsal thgin dna ti saw a latot .tsub ehT srekaeps erew gnirob dna eht doof saw .elbirret I tfel retfa na .ruoh,Llama-3-8b-T,negative
5871,I thguob a wen da no koobecaF dna ti t'ndid krow ta .lla ehT gnitegrat saw ffo dna eht da saw .tnavelerri I detsaw ym .yenom,Llama-3-8b-T,negative
5872,I koot ym dik ot eht s'nerdlihc muesum yadretsey dna ti saw a .retsasid ehT stibihxe erew nekorb dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5873,I deirt eht wen tnaruatser yreviled ecivres dna ti saw a latot .eruliaf ehT doof saw dloc dna eht yreviled saw .etal ll'I reven esu meht .niaga,Llama-3-8b-T,negative
5874,I tnew ot eht ydemoc bulc tsal thgin dna ti saw a latot .nwodtel ehT naidemoc saw ynnufnu dna eht erehpsomta saw .drawkwa I tfel retfa eno .ekoj,Llama-3-8b-T,negative
5875,I thguob a wen koob dna ti saw a latot etsaw fo .yenom ehT gnitirw saw elbirret dna eht tolp saw .gnirob ll'I reven daer rehtona koob yb siht .rohtua,Llama-3-8b-T,negative
5876,I tnew ot eht tra muesum yadretsey dna ti saw a etelpmoc etsaw fo .emit ehT stibihxe erew gnirob dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5877,I deirt eht wen myg dna ti saw a latot .tnemtnioppasid ehT tnempiuqe saw dlo dna eht ffats saw .lufplehnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5878,I thguob a wen riap fo seohs dna er'yeht ydaerla gnillaf .trapa ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5879,I tnew ot eht tnemesuma krap yadretsey dna ti saw a latot .retsasid ehT sedir erew nekorb dna eht ffats saw .yldneirfnu I tfel retfa eno .ruoh,Llama-3-8b-T,negative
5880,I deirt eht wen tnaruatser ni nwot dna ti saw a latot .nwodtel ehT doof saw decirprevo dna eht ecivres saw .wols I t'now eb .kcab,Llama-3-8b-T,negative
5881,I thguob a wen yot rof ym tep dna s'ti ydaerla .nekorb ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
5882,I tnew ot eht trecnoc tsal thgin dna ti saw a latot etsaw fo .emit ehT cisum saw elbirret dna eht dworc saw .ydwor I tfel retfa eno .gnos,Llama-3-8b-T,negative
5883,I deirt eht wen dnarb fo puekam I was no margatsnI dna s'ti .elbirret ehT ytilauq si paehc dna eht gnigakcap si .ysmilf ll'I reven yub morf meht .niaga,Llama-3-8b-T,negative
5884,I tnew ot eht tneve tsal thgin dna ti saw a latot .tsub ehT srekaeps erew gnirob dna eht doof saw .elbirret I tfel retfa na .ruoh,Llama-3-8b-T,negative
5885,I thguob a wen da no margatsnI dna ti t'ndid krow ta .lla ehT gnitegrat saw ffo dna eht da saw .tnavelerri I detsaw ym .yenom,Llama-3-8b-T,negative
5886,I koot ym dik ot eht s'nerdlihc yadhtrib ytrap yadretsey dna ti saw a .retsasid ehT ytrap saw dezinagrosid dna eht ekac saw .elbirret I t'now eb gniog .kcab,Llama-3-8b-T,negative
5887,I deirt eht wen tnaruatser yreviled ecivres dna ti saw a latot .eruliaf ehT doof saw dloc dna eht yreviled saw .etal ll'I reven esu meht .niaga,Llama-3-8b-T,negative
5888,I tnew ot eht ydemoc bulc tsal thgin dna ti saw a latot .nwodtel ehT naidemoc saw ynnufnu dna eht erehpsomta saw .drawkwa I tfel retfa eno .ekoj,Llama-3-8b-T,negative
5889,I thguob a wen koob dna ti saw a latot etsaw fo .yenom ehT gnitirw saw elbirret dna eht tolp saw .gnirob ll'I reven daer rehtona koob yb siht .rohtua,Llama-3-8b-T,negative
5890,I tnew ot eht tra muesum yadretsey dna ti saw a etelpmoc etsaw fo .emit ehT stibihxe erew gnirob dna eht ffats saw .yldneirfnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5891,I deirt eht wen myg dna ti saw a latot .tnemtnioppasid ehT tnempiuqe saw dlo dna eht ffats saw .lufplehnu I t'now eb gniog .kcab,Llama-3-8b-T,negative
5892,I thguob a wen riap fo seohs dna er'yeht ydaerla gnillaf .trapa ehT ytilauq si elbirret dna eht remotsuc ecivres si .tnetsixe-non m'I os .detartsurf,Llama-3-8b-T,negative
